"""센서 날짜(년-월-일)""",센서 시간(시:분),수위(M),온도(℃),EC(ms/cm),염분,TDS(mg/L),,전원 날짜(년-월-일),전원 시간(시:분),전원(V)
2020-02-21T14:45:00+09:00,2020-02-21T14:45:00+09:00,,,,,,,,,
2020-02-21T14:50:00+09:00,2020-02-21T14:50:00+09:00,1.99,19.84,0.243,[05],,,,,
2020-02-21T14:55:00+09:00,2020-02-21T14:55:00+09:00,,,,,,,,,
2020-02-21T15:00:00+09:00,2020-02-21T15:00:00+09:00,,,,,,,,,
2020-02-21T15:05:00+09:00,2020-02-21T15:05:00+09:00,1.98,19.78,0.243,[05],,,,,
2020-02-21T15:10:00+09:00,2020-02-21T15:10:00+09:00,,,,,,,,,
2020-02-21T15:15:00+09:00,2020-02-21T15:15:00+09:00,,,,,,,,,
2020-02-21T15:20:00+09:00,2020-02-21T15:20:00+09:00,1.97,19.73,0.243,[05],,,,,
2020-02-21T15:25:00+09:00,2020-02-21T15:25:00+09:00,,,,,,,,,
2020-02-21T15:30:00+09:00,2020-02-21T15:30:00+09:00,,,,,,,,,
2020-02-21T15:35:00+09:00,2020-02-21T15:35:00+09:00,1.96,19.67,0.243,[05],,,,,
2020-02-21T15:40:00+09:00,2020-02-21T15:40:00+09:00,,,,,,,,,
2020-02-21T15:45:00+09:00,2020-02-21T15:45:00+09:00,,,,,,,,,
2020-02-21T15:50:00+09:00,2020-02-21T15:50:00+09:00,1.95,19.62,0.243,[05],,,,,
2020-02-21T15:55:00+09:00,2020-02-21T15:55:00+09:00,,,,,,,,,
2020-02-21T16:00:00+09:00,2020-02-21T16:00:00+09:00,,,,,,,,,
2020-02-21T16:05:00+09:00,2020-02-21T16:05:00+09:00,1.94,19.57,0.243,[05],,,,,
2020-02-21T16:10:00+09:00,2020-02-21T16:10:00+09:00,,,,,,,,,
2020-02-21T16:15:00+09:00,2020-02-21T16:15:00+09:00,,,,,,,,,
2020-02-21T16:20:00+09:00,2020-02-21T16:20:00+09:00,1.93,19.52,0.242,[05],,,,,
2020-02-21T16:25:00+09:00,2020-02-21T16:25:00+09:00,,,,,,,,,
2020-02-21T16:30:00+09:00,2020-02-21T16:30:00+09:00,,,,,,,,,
2020-02-21T16:35:00+09:00,2020-02-21T16:35:00+09:00,1.93,19.47,0.242,[05],,,,,
2020-02-21T16:40:00+09:00,2020-02-21T16:40:00+09:00,,,,,,,,,
2020-02-21T16:45:00+09:00,2020-02-21T16:45:00+09:00,,,,,,,,,
2020-02-21T16:50:00+09:00,2020-02-21T16:50:00+09:00,1.92,19.42,0.242,[05],,,,,
2020-02-21T16:55:00+09:00,2020-02-21T16:55:00+09:00,,,,,,,,,
2020-02-21T17:00:00+09:00,2020-02-21T17:00:00+09:00,,,,,,,,,
2020-02-21T17:05:00+09:00,2020-02-21T17:05:00+09:00,1.91,19.38,0.242,[05],,,,,
2020-02-21T17:10:00+09:00,2020-02-21T17:10:00+09:00,,,,,,,,,
2020-02-21T17:15:00+09:00,2020-02-21T17:15:00+09:00,,,,,,,,,
2020-02-21T17:20:00+09:00,2020-02-21T17:20:00+09:00,1.91,19.33,0.242,[05],,,,,
2020-02-21T17:25:00+09:00,2020-02-21T17:25:00+09:00,,,,,,,,,
2020-02-21T17:30:00+09:00,2020-02-21T17:30:00+09:00,,,,,,,,,
2020-02-21T17:35:00+09:00,2020-02-21T17:35:00+09:00,1.9,19.29,0.242,[05],,,,,
2020-02-21T17:40:00+09:00,2020-02-21T17:40:00+09:00,,,,,,,,,
2020-02-21T17:45:00+09:00,2020-02-21T17:45:00+09:00,,,,,,,,,
2020-02-21T17:50:00+09:00,2020-02-21T17:50:00+09:00,1.89,19.25,0.242,[05],,,,,
2020-02-21T17:55:00+09:00,2020-02-21T17:55:00+09:00,,,,,,,,,
2020-02-21T18:00:00+09:00,2020-02-21T18:00:00+09:00,,,,,,,,,
2020-02-21T18:05:00+09:00,2020-02-21T18:05:00+09:00,1.89,19.2,0.242,[05],,,,,
2020-02-21T18:10:00+09:00,2020-02-21T18:10:00+09:00,,,,,,,,,
2020-02-21T18:15:00+09:00,2020-02-21T18:15:00+09:00,,,,,,,,,
2020-02-21T18:20:00+09:00,2020-02-21T18:20:00+09:00,1.88,19.16,0.242,[05],,,,,
2020-02-21T18:25:00+09:00,2020-02-21T18:25:00+09:00,,,,,,,,,
2020-02-21T18:30:00+09:00,2020-02-21T18:30:00+09:00,,,,,,,,,
2020-02-21T18:35:00+09:00,2020-02-21T18:35:00+09:00,1.87,19.12,0.242,[05],,,,,
2020-02-21T18:40:00+09:00,2020-02-21T18:40:00+09:00,,,,,,,,,
2020-02-21T18:45:00+09:00,2020-02-21T18:45:00+09:00,,,,,,,,,
2020-02-21T18:50:00+09:00,2020-02-21T18:50:00+09:00,1.87,19.08,0.242,[05],,,,,
2020-02-21T18:55:00+09:00,2020-02-21T18:55:00+09:00,,,,,,,,,
2020-02-21T19:00:00+09:00,2020-02-21T19:00:00+09:00,,,,,,,,,
2020-02-21T19:05:00+09:00,2020-02-21T19:05:00+09:00,1.86,19.04,0.242,[05],,,,,
2020-02-21T19:10:00+09:00,2020-02-21T19:10:00+09:00,,,,,,,,,
2020-02-21T19:15:00+09:00,2020-02-21T19:15:00+09:00,,,,,,,,,
2020-02-21T19:20:00+09:00,2020-02-21T19:20:00+09:00,1.86,19,0.242,[05],,,,,
2020-02-21T19:25:00+09:00,2020-02-21T19:25:00+09:00,,,,,,,,,
2020-02-21T19:30:00+09:00,2020-02-21T19:30:00+09:00,,,,,,,,,
2020-02-21T19:35:00+09:00,2020-02-21T19:35:00+09:00,1.85,18.96,0.242,[05],,,,,
2020-02-21T19:40:00+09:00,2020-02-21T19:40:00+09:00,,,,,,,,,
2020-02-21T19:45:00+09:00,2020-02-21T19:45:00+09:00,,,,,,,,,
2020-02-21T19:50:00+09:00,2020-02-21T19:50:00+09:00,1.85,18.93,0.242,[05],,,,,
2020-02-21T19:55:00+09:00,2020-02-21T19:55:00+09:00,,,,,,,,,
2020-02-21T20:00:00+09:00,2020-02-21T20:00:00+09:00,,,,,,,,,
2020-02-21T20:05:00+09:00,2020-02-21T20:05:00+09:00,1.84,18.89,0.242,[05],,,,,
2020-02-21T20:10:00+09:00,2020-02-21T20:10:00+09:00,,,,,,,,,
2020-02-21T20:15:00+09:00,2020-02-21T20:15:00+09:00,,,,,,,,,
2020-02-21T20:20:00+09:00,2020-02-21T20:20:00+09:00,1.84,18.86,0.242,[05],,,,,
2020-02-21T20:25:00+09:00,2020-02-21T20:25:00+09:00,,,,,,,,,
2020-02-21T20:30:00+09:00,2020-02-21T20:30:00+09:00,,,,,,,,,
2020-02-21T20:35:00+09:00,2020-02-21T20:35:00+09:00,1.83,18.82,0.242,[05],,,,,
2020-02-21T20:40:00+09:00,2020-02-21T20:40:00+09:00,,,,,,,,,
2020-02-21T20:45:00+09:00,2020-02-21T20:45:00+09:00,,,,,,,,,
2020-02-21T20:50:00+09:00,2020-02-21T20:50:00+09:00,1.83,18.79,0.242,[05],,,,,
2020-02-21T20:55:00+09:00,2020-02-21T20:55:00+09:00,,,,,,,,,
2020-02-21T21:00:00+09:00,2020-02-21T21:00:00+09:00,,,,,,,,,
2020-02-21T21:05:00+09:00,2020-02-21T21:05:00+09:00,1.82,18.75,0.242,[05],,,,,
2020-02-21T21:10:00+09:00,2020-02-21T21:10:00+09:00,,,,,,,,,
2020-02-21T21:15:00+09:00,2020-02-21T21:15:00+09:00,,,,,,,,,
2020-02-21T21:20:00+09:00,2020-02-21T21:20:00+09:00,1.82,18.72,0.242,[05],,,,,
2020-02-21T21:25:00+09:00,2020-02-21T21:25:00+09:00,,,,,,,,,
2020-02-21T21:30:00+09:00,2020-02-21T21:30:00+09:00,,,,,,,,,
2020-02-21T21:35:00+09:00,2020-02-21T21:35:00+09:00,1.81,18.69,0.242,[05],,,,,
2020-02-21T21:40:00+09:00,2020-02-21T21:40:00+09:00,,,,,,,,,
2020-02-21T21:45:00+09:00,2020-02-21T21:45:00+09:00,,,,,,,,,
2020-02-21T21:50:00+09:00,2020-02-21T21:50:00+09:00,1.8,18.65,0.242,[05],,,,,
2020-02-21T21:55:00+09:00,2020-02-21T21:55:00+09:00,,,,,,,,,
2020-02-21T22:00:00+09:00,2020-02-21T22:00:00+09:00,,,,,,,,,
2020-02-21T22:05:00+09:00,2020-02-21T22:05:00+09:00,1.8,18.62,0.242,[05],,,,,
2020-02-21T22:10:00+09:00,2020-02-21T22:10:00+09:00,,,,,,,,,
2020-02-21T22:15:00+09:00,2020-02-21T22:15:00+09:00,,,,,,,,,
2020-02-21T22:20:00+09:00,2020-02-21T22:20:00+09:00,1.79,18.58,0.242,[05],,,,,
2020-02-21T22:25:00+09:00,2020-02-21T22:25:00+09:00,,,,,,,,,
2020-02-21T22:30:00+09:00,2020-02-21T22:30:00+09:00,,,,,,,,,
2020-02-21T22:35:00+09:00,2020-02-21T22:35:00+09:00,1.79,18.55,0.242,[05],,,,,
2020-02-21T22:40:00+09:00,2020-02-21T22:40:00+09:00,,,,,,,,,
2020-02-21T22:45:00+09:00,2020-02-21T22:45:00+09:00,,,,,,,,,
2020-02-21T22:50:00+09:00,2020-02-21T22:50:00+09:00,1.78,18.52,0.242,[05],,,,,
2020-02-21T22:55:00+09:00,2020-02-21T22:55:00+09:00,,,,,,,,,
2020-02-21T23:00:00+09:00,2020-02-21T23:00:00+09:00,,,,,,,,,
2020-02-21T23:05:00+09:00,2020-02-21T23:05:00+09:00,1.78,18.49,0.242,[05],,,,,
2020-02-21T23:10:00+09:00,2020-02-21T23:10:00+09:00,,,,,,,,,
2020-02-21T23:15:00+09:00,2020-02-21T23:15:00+09:00,,,,,,,,,
2020-02-21T23:20:00+09:00,2020-02-21T23:20:00+09:00,1.77,18.46,0.242,[05],,,,,
2020-02-21T23:25:00+09:00,2020-02-21T23:25:00+09:00,,,,,,,,,
2020-02-21T23:30:00+09:00,2020-02-21T23:30:00+09:00,,,,,,,,,
2020-02-21T23:35:00+09:00,2020-02-21T23:35:00+09:00,1.77,18.44,0.242,[05],,,,,
2020-02-21T23:40:00+09:00,2020-02-21T23:40:00+09:00,,,,,,,,,
2020-02-21T23:45:00+09:00,2020-02-21T23:45:00+09:00,,,,,,,,,
2020-02-21T23:50:00+09:00,2020-02-21T23:50:00+09:00,1.76,18.42,0.242,[05],,,,,
2020-02-21T23:55:00+09:00,2020-02-21T23:55:00+09:00,,,,,,,,,
2020-02-22T00:00:00+09:00,2020-02-22T00:00:00+09:00,,,,,,,,,
2020-02-22T00:05:00+09:00,2020-02-22T00:05:00+09:00,1.76,18.4,0.242,[05],,,,,
2020-02-22T00:10:00+09:00,2020-02-22T00:10:00+09:00,,,,,,,,,
2020-02-22T00:15:00+09:00,2020-02-22T00:15:00+09:00,,,,,,,,,
2020-02-22T00:20:00+09:00,2020-02-22T00:20:00+09:00,1.76,18.38,0.242,[05],,,,,
2020-02-22T00:25:00+09:00,2020-02-22T00:25:00+09:00,,,,,,,,,
2020-02-22T00:30:00+09:00,2020-02-22T00:30:00+09:00,,,,,,,,,
2020-02-22T00:35:00+09:00,2020-02-22T00:35:00+09:00,1.76,18.37,0.242,[05],,,,,
2020-02-22T00:40:00+09:00,2020-02-22T00:40:00+09:00,,,,,,,,,
2020-02-22T00:45:00+09:00,2020-02-22T00:45:00+09:00,,,,,,,,,
2020-02-22T00:50:00+09:00,2020-02-22T00:50:00+09:00,1.76,18.37,0.242,[05],,,,,
2020-02-22T00:55:00+09:00,2020-02-22T00:55:00+09:00,,,,,,,,,
2020-02-22T01:00:00+09:00,2020-02-22T01:00:00+09:00,,,,,,,,,
2020-02-22T01:05:00+09:00,2020-02-22T01:05:00+09:00,1.77,18.36,0.242,[05],,,,,
2020-02-22T01:10:00+09:00,2020-02-22T01:10:00+09:00,,,,,,,,,
2020-02-22T01:15:00+09:00,2020-02-22T01:15:00+09:00,,,,,,,,,
2020-02-22T01:20:00+09:00,2020-02-22T01:20:00+09:00,1.77,18.35,0.242,[05],,,,,
2020-02-22T01:25:00+09:00,2020-02-22T01:25:00+09:00,,,,,,,,,
2020-02-22T01:30:00+09:00,2020-02-22T01:30:00+09:00,,,,,,,,,
2020-02-22T01:35:00+09:00,2020-02-22T01:35:00+09:00,1.77,18.35,0.242,[05],,,,,
2020-02-22T01:40:00+09:00,2020-02-22T01:40:00+09:00,,,,,,,,,
2020-02-22T01:45:00+09:00,2020-02-22T01:45:00+09:00,,,,,,,,,
2020-02-22T01:50:00+09:00,2020-02-22T01:50:00+09:00,1.77,18.36,0.242,[05],,,,,
2020-02-22T01:55:00+09:00,2020-02-22T01:55:00+09:00,,,,,,,,,
2020-02-22T02:00:00+09:00,2020-02-22T02:00:00+09:00,,,,,,,,,
2020-02-22T02:05:00+09:00,2020-02-22T02:05:00+09:00,1.78,18.36,0.242,[05],,,,,
2020-02-22T02:10:00+09:00,2020-02-22T02:10:00+09:00,,,,,,,,,
2020-02-22T02:15:00+09:00,2020-02-22T02:15:00+09:00,,,,,,,,,
2020-02-22T02:20:00+09:00,2020-02-22T02:20:00+09:00,1.78,18.36,0.242,[05],,,,,
2020-02-22T02:25:00+09:00,2020-02-22T02:25:00+09:00,,,,,,,,,
2020-02-22T02:30:00+09:00,2020-02-22T02:30:00+09:00,,,,,,,,,
2020-02-22T02:35:00+09:00,2020-02-22T02:35:00+09:00,1.79,18.37,0.242,[05],,,,,
2020-02-22T02:40:00+09:00,2020-02-22T02:40:00+09:00,,,,,,,,,
2020-02-22T02:45:00+09:00,2020-02-22T02:45:00+09:00,,,,,,,,,
2020-02-22T02:50:00+09:00,2020-02-22T02:50:00+09:00,1.79,18.38,0.242,[05],,,,,
2020-02-22T02:55:00+09:00,2020-02-22T02:55:00+09:00,,,,,,,,,
2020-02-22T03:00:00+09:00,2020-02-22T03:00:00+09:00,,,,,,,,,
2020-02-22T03:05:00+09:00,2020-02-22T03:05:00+09:00,1.8,18.4,0.242,[05],,,,,
2020-02-22T03:10:00+09:00,2020-02-22T03:10:00+09:00,,,,,,,,,
2020-02-22T03:15:00+09:00,2020-02-22T03:15:00+09:00,,,,,,,,,
2020-02-22T03:20:00+09:00,2020-02-22T03:20:00+09:00,1.81,18.42,0.242,[05],,,,,
2020-02-22T03:25:00+09:00,2020-02-22T03:25:00+09:00,,,,,,,,,
2020-02-22T03:30:00+09:00,2020-02-22T03:30:00+09:00,,,,,,,,,
2020-02-22T03:35:00+09:00,2020-02-22T03:35:00+09:00,1.82,18.44,0.243,[05],,,,,
2020-02-22T03:40:00+09:00,2020-02-22T03:40:00+09:00,,,,,,,,,
2020-02-22T03:45:00+09:00,2020-02-22T03:45:00+09:00,,,,,,,,,
2020-02-22T03:50:00+09:00,2020-02-22T03:50:00+09:00,1.83,18.47,0.243,[05],,,,,
2020-02-22T03:55:00+09:00,2020-02-22T03:55:00+09:00,,,,,,,,,
2020-02-22T04:00:00+09:00,2020-02-22T04:00:00+09:00,,,,,,,,,
2020-02-22T04:05:00+09:00,2020-02-22T04:05:00+09:00,1.84,18.5,0.243,[05],,,,,
2020-02-22T04:10:00+09:00,2020-02-22T04:10:00+09:00,,,,,,,,,
2020-02-22T04:15:00+09:00,2020-02-22T04:15:00+09:00,,,,,,,,,
2020-02-22T04:20:00+09:00,2020-02-22T04:20:00+09:00,1.85,18.53,0.243,[05],,,,,
2020-02-22T04:25:00+09:00,2020-02-22T04:25:00+09:00,,,,,,,,,
2020-02-22T04:30:00+09:00,2020-02-22T04:30:00+09:00,,,,,,,,,
2020-02-22T04:35:00+09:00,2020-02-22T04:35:00+09:00,1.87,18.58,0.243,[05],,,,,
2020-02-22T04:40:00+09:00,2020-02-22T04:40:00+09:00,,,,,,,,,
2020-02-22T04:45:00+09:00,2020-02-22T04:45:00+09:00,,,,,,,,,
2020-02-22T04:50:00+09:00,2020-02-22T04:50:00+09:00,1.88,18.63,0.243,[05],,,,,
2020-02-22T04:55:00+09:00,2020-02-22T04:55:00+09:00,,,,,,,,,
2020-02-22T05:00:00+09:00,2020-02-22T05:00:00+09:00,,,,,,,,,
2020-02-22T05:05:00+09:00,2020-02-22T05:05:00+09:00,1.9,18.68,0.243,[05],,,,,
2020-02-22T05:10:00+09:00,2020-02-22T05:10:00+09:00,,,,,,,,,
2020-02-22T05:15:00+09:00,2020-02-22T05:15:00+09:00,,,,,,,,,
2020-02-22T05:20:00+09:00,2020-02-22T05:20:00+09:00,1.92,18.74,0.243,[05],,,,,
2020-02-22T05:25:00+09:00,2020-02-22T05:25:00+09:00,,,,,,,,,
2020-02-22T05:30:00+09:00,2020-02-22T05:30:00+09:00,,,,,,,,,
2020-02-22T05:35:00+09:00,2020-02-22T05:35:00+09:00,1.93,18.81,0.243,[05],,,,,
2020-02-22T05:40:00+09:00,2020-02-22T05:40:00+09:00,,,,,,,,,
2020-02-22T05:45:00+09:00,2020-02-22T05:45:00+09:00,,,,,,,,,
2020-02-22T05:50:00+09:00,2020-02-22T05:50:00+09:00,1.95,18.88,0.243,[05],,,,,
2020-02-22T05:55:00+09:00,2020-02-22T05:55:00+09:00,,,,,,,,,
2020-02-22T06:00:00+09:00,2020-02-22T06:00:00+09:00,,,,,,,,,
2020-02-22T06:05:00+09:00,2020-02-22T06:05:00+09:00,1.97,18.96,0.243,[05],,,,,
2020-02-22T06:10:00+09:00,2020-02-22T06:10:00+09:00,,,,,,,,,
2020-02-22T06:15:00+09:00,2020-02-22T06:15:00+09:00,,,,,,,,,
2020-02-22T06:20:00+09:00,2020-02-22T06:20:00+09:00,1.99,19.04,0.243,[05],,,,,
2020-02-22T06:25:00+09:00,2020-02-22T06:25:00+09:00,,,,,,,,,
2020-02-22T06:30:00+09:00,2020-02-22T06:30:00+09:00,,,,,,,,,
2020-02-22T06:35:00+09:00,2020-02-22T06:35:00+09:00,2.02,19.13,0.243,[05],,,,,
2020-02-22T06:40:00+09:00,2020-02-22T06:40:00+09:00,,,,,,,,,
2020-02-22T06:45:00+09:00,2020-02-22T06:45:00+09:00,,,,,,,,,
2020-02-22T06:50:00+09:00,2020-02-22T06:50:00+09:00,2.04,19.23,0.243,[05],,,,,
2020-02-22T06:55:00+09:00,2020-02-22T06:55:00+09:00,,,,,,,,,
2020-02-22T07:00:00+09:00,2020-02-22T07:00:00+09:00,,,,,,,,,
2020-02-22T07:05:00+09:00,2020-02-22T07:05:00+09:00,2.07,19.32,0.243,[05],,,,,
2020-02-22T07:10:00+09:00,2020-02-22T07:10:00+09:00,,,,,,,,,
2020-02-22T07:15:00+09:00,2020-02-22T07:15:00+09:00,,,,,,,,,
2020-02-22T07:20:00+09:00,2020-02-22T07:20:00+09:00,2.1,19.42,0.243,[05],,,,,
2020-02-22T07:25:00+09:00,2020-02-22T07:25:00+09:00,,,,,,,,,
2020-02-22T07:30:00+09:00,2020-02-22T07:30:00+09:00,,,,,,,,,
2020-02-22T07:35:00+09:00,2020-02-22T07:35:00+09:00,2.13,19.52,0.243,[05],,,,,
2020-02-22T07:40:00+09:00,2020-02-22T07:40:00+09:00,,,,,,,,,
2020-02-22T07:45:00+09:00,2020-02-22T07:45:00+09:00,,,,,,,,,
2020-02-22T07:50:00+09:00,2020-02-22T07:50:00+09:00,2.16,19.63,0.243,[05],,,,,
2020-02-22T07:55:00+09:00,2020-02-22T07:55:00+09:00,,,,,,,,,
2020-02-22T08:00:00+09:00,2020-02-22T08:00:00+09:00,,,,,,,,,
2020-02-22T08:05:00+09:00,2020-02-22T08:05:00+09:00,2.19,19.73,0.243,[05],,,,,
2020-02-22T08:10:00+09:00,2020-02-22T08:10:00+09:00,,,,,,,,,
2020-02-22T08:15:00+09:00,2020-02-22T08:15:00+09:00,,,,,,,,,
2020-02-22T08:20:00+09:00,2020-02-22T08:20:00+09:00,2.22,19.83,0.243,[05],,,,,
2020-02-22T08:25:00+09:00,2020-02-22T08:25:00+09:00,,,,,,,,,
2020-02-22T08:30:00+09:00,2020-02-22T08:30:00+09:00,,,,,,,,,
2020-02-22T08:35:00+09:00,2020-02-22T08:35:00+09:00,2.25,19.93,0.243,[05],,,,,
2020-02-22T08:40:00+09:00,2020-02-22T08:40:00+09:00,,,,,,,,,
2020-02-22T08:45:00+09:00,2020-02-22T08:45:00+09:00,,,,,,,,,
2020-02-22T08:50:00+09:00,2020-02-22T08:50:00+09:00,2.28,20.01,0.243,[05],,,,,
2020-02-22T08:55:00+09:00,2020-02-22T08:55:00+09:00,,,,,,,,,
2020-02-22T09:00:00+09:00,2020-02-22T09:00:00+09:00,,,,,,,,,
2020-02-22T09:05:00+09:00,2020-02-22T09:05:00+09:00,2.31,20.09,0.243,[05],,,,,
2020-02-22T09:10:00+09:00,2020-02-22T09:10:00+09:00,,,,,,,,,
2020-02-22T09:15:00+09:00,2020-02-22T09:15:00+09:00,,,,,,,,,
2020-02-22T09:20:00+09:00,2020-02-22T09:20:00+09:00,2.33,20.16,0.243,[05],,,,,
2020-02-22T09:25:00+09:00,2020-02-22T09:25:00+09:00,,,,,,,,,
2020-02-22T09:30:00+09:00,2020-02-22T09:30:00+09:00,,,,,,,,,
2020-02-22T09:35:00+09:00,2020-02-22T09:35:00+09:00,2.35,20.21,0.243,[05],,,,,
2020-02-22T09:40:00+09:00,2020-02-22T09:40:00+09:00,,,,,,,,,
2020-02-22T09:45:00+09:00,2020-02-22T09:45:00+09:00,,,,,,,,,
2020-02-22T09:50:00+09:00,2020-02-22T09:50:00+09:00,2.37,20.26,0.243,[05],,,,,
2020-02-22T09:55:00+09:00,2020-02-22T09:55:00+09:00,,,,,,,,,
2020-02-22T10:00:00+09:00,2020-02-22T10:00:00+09:00,,,,,,,,,
2020-02-22T10:05:00+09:00,2020-02-22T10:05:00+09:00,2.38,20.3,0.243,[05],,,,,
2020-02-22T10:10:00+09:00,2020-02-22T10:10:00+09:00,,,,,,,,,
2020-02-22T10:15:00+09:00,2020-02-22T10:15:00+09:00,,,,,,,,,
2020-02-22T10:20:00+09:00,2020-02-22T10:20:00+09:00,2.39,20.33,0.243,[05],,,,,
2020-02-22T10:25:00+09:00,2020-02-22T10:25:00+09:00,,,,,,,,,
2020-02-22T10:30:00+09:00,2020-02-22T10:30:00+09:00,,,,,,,,,
2020-02-22T10:35:00+09:00,2020-02-22T10:35:00+09:00,2.4,20.34,0.243,[05],,,,,
2020-02-22T10:40:00+09:00,2020-02-22T10:40:00+09:00,,,,,,,,,
2020-02-22T10:45:00+09:00,2020-02-22T10:45:00+09:00,,,,,,,,,
2020-02-22T10:50:00+09:00,2020-02-22T10:50:00+09:00,2.41,20.35,0.243,[05],,,,,
2020-02-22T10:55:00+09:00,2020-02-22T10:55:00+09:00,,,,,,,,,
2020-02-22T11:00:00+09:00,2020-02-22T11:00:00+09:00,,,,,,,,,
2020-02-22T11:05:00+09:00,2020-02-22T11:05:00+09:00,2.41,20.34,0.243,[05],,,,,
2020-02-22T11:10:00+09:00,2020-02-22T11:10:00+09:00,,,,,,,,,
2020-02-22T11:15:00+09:00,2020-02-22T11:15:00+09:00,,,,,,,,,
2020-02-22T11:20:00+09:00,2020-02-22T11:20:00+09:00,2.41,20.33,0.243,[05],,,,,
2020-02-22T11:25:00+09:00,2020-02-22T11:25:00+09:00,,,,,,,,,
2020-02-22T11:30:00+09:00,2020-02-22T11:30:00+09:00,,,,,,,,,
2020-02-22T11:35:00+09:00,2020-02-22T11:35:00+09:00,2.4,20.32,0.243,[05],,,,,
2020-02-22T11:40:00+09:00,2020-02-22T11:40:00+09:00,,,,,,,,,
2020-02-22T11:45:00+09:00,2020-02-22T11:45:00+09:00,,,,,,,,,
2020-02-22T11:50:00+09:00,2020-02-22T11:50:00+09:00,2.4,20.31,0.243,[05],,,,,
2020-02-22T11:55:00+09:00,2020-02-22T11:55:00+09:00,,,,,,,,,
2020-02-22T12:00:00+09:00,2020-02-22T12:00:00+09:00,,,,,,,,,
2020-02-22T12:05:00+09:00,2020-02-22T12:05:00+09:00,2.39,20.28,0.243,[05],,,,,
2020-02-22T12:10:00+09:00,2020-02-22T12:10:00+09:00,,,,,,,,,
2020-02-22T12:15:00+09:00,2020-02-22T12:15:00+09:00,,,,,,,,,
2020-02-22T12:20:00+09:00,2020-02-22T12:20:00+09:00,2.38,20.24,0.244,[05],,,,,
2020-02-22T12:25:00+09:00,2020-02-22T12:25:00+09:00,,,,,,,,,
2020-02-22T12:30:00+09:00,2020-02-22T12:30:00+09:00,,,,,,,,,
2020-02-22T12:35:00+09:00,2020-02-22T12:35:00+09:00,2.36,20.17,0.243,[05],,,,,
2020-02-22T12:40:00+09:00,2020-02-22T12:40:00+09:00,,,,,,,,,
2020-02-22T12:45:00+09:00,2020-02-22T12:45:00+09:00,,,,,,,,,
2020-02-22T12:50:00+09:00,2020-02-22T12:50:00+09:00,2.34,20.1,0.243,[05],,,,,
2020-02-22T12:55:00+09:00,2020-02-22T12:55:00+09:00,,,,,,,,,
2020-02-22T13:00:00+09:00,2020-02-22T13:00:00+09:00,,,,,,,,,
2020-02-22T13:05:00+09:00,2020-02-22T13:05:00+09:00,2.32,20.02,0.243,[05],,,,,
2020-02-22T13:10:00+09:00,2020-02-22T13:10:00+09:00,,,,,,,,,
2020-02-22T13:15:00+09:00,2020-02-22T13:15:00+09:00,,,,,,,,,
2020-02-22T13:20:00+09:00,2020-02-22T13:20:00+09:00,2.3,19.95,0.243,[05],,,,,
2020-02-22T13:25:00+09:00,2020-02-22T13:25:00+09:00,,,,,,,,,
2020-02-22T13:30:00+09:00,2020-02-22T13:30:00+09:00,,,,,,,,,
2020-02-22T13:35:00+09:00,2020-02-22T13:35:00+09:00,2.28,19.89,0.243,[05],,,,,
2020-02-22T13:40:00+09:00,2020-02-22T13:40:00+09:00,,,,,,,,,
2020-02-22T13:45:00+09:00,2020-02-22T13:45:00+09:00,,,,,,,,,
2020-02-22T13:50:00+09:00,2020-02-22T13:50:00+09:00,2.27,19.82,0.243,[05],,,,,
2020-02-22T13:55:00+09:00,2020-02-22T13:55:00+09:00,,,,,,,,,
2020-02-22T14:00:00+09:00,2020-02-22T14:00:00+09:00,,,,,,,,,
2020-02-22T14:05:00+09:00,2020-02-22T14:05:00+09:00,2.25,19.75,0.243,[05],,,,,
2020-02-22T14:10:00+09:00,2020-02-22T14:10:00+09:00,,,,,,,,,
2020-02-22T14:15:00+09:00,2020-02-22T14:15:00+09:00,,,,,,,,,
2020-02-22T14:20:00+09:00,2020-02-22T14:20:00+09:00,2.23,19.69,0.243,[05],,,,,
2020-02-22T14:25:00+09:00,2020-02-22T14:25:00+09:00,,,,,,,,,
2020-02-22T14:30:00+09:00,2020-02-22T14:30:00+09:00,,,,,,,,,
2020-02-22T14:35:00+09:00,2020-02-22T14:35:00+09:00,2.21,19.63,0.243,[05],,,,,
2020-02-22T14:40:00+09:00,2020-02-22T14:40:00+09:00,,,,,,,,,
2020-02-22T14:45:00+09:00,2020-02-22T14:45:00+09:00,,,,,,,,,
2020-02-22T14:50:00+09:00,2020-02-22T14:50:00+09:00,2.2,19.57,0.243,[05],,,,,
2020-02-22T14:55:00+09:00,2020-02-22T14:55:00+09:00,,,,,,,,,
2020-02-22T15:00:00+09:00,2020-02-22T15:00:00+09:00,,,,,,,,,
2020-02-22T15:05:00+09:00,2020-02-22T15:05:00+09:00,2.19,19.51,0.243,[05],,,,,
2020-02-22T15:10:00+09:00,2020-02-22T15:10:00+09:00,,,,,,,,,
2020-02-22T15:15:00+09:00,2020-02-22T15:15:00+09:00,,,,,,,,,
2020-02-22T15:20:00+09:00,2020-02-22T15:20:00+09:00,2.17,19.45,0.243,[05],,,,,
2020-02-22T15:25:00+09:00,2020-02-22T15:25:00+09:00,,,,,,,,,
2020-02-22T15:30:00+09:00,2020-02-22T15:30:00+09:00,,,,,,,,,
